Shot Chart Detail,0021400155,27,200794,Paul Millsap,1610612737,Atlanta Hawks,1,8,52,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,7,1,1
Shot Chart Detail,0021400155,40,200794,Paul Millsap,1610612737,Atlanta Hawks,1,6,19,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,14,1,1
Shot Chart Detail,0021400155,52,200794,Paul Millsap,1610612737,Atlanta Hawks,1,5,50,Missed Shot,Driving Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,20,50,1,0
Shot Chart Detail,0021400155,69,200794,Paul Millsap,1610612737,Atlanta Hawks,1,4,27,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-35,184,1,1
Shot Chart Detail,0021400155,210,200794,Paul Millsap,1610612737,Atlanta Hawks,2,5,13,Made Shot,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
Shot Chart Detail,0021400155,232,200794,Paul Millsap,1610612737,Atlanta Hawks,2,3,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-60,247,1,0
Shot Chart Detail,0021400155,252,200794,Paul Millsap,1610612737,Atlanta Hawks,2,0,42,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,184,50,1,1
Shot Chart Detail,0021400155,254,200794,Paul Millsap,1610612737,Atlanta Hawks,2,0,28,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,4,1,1
Shot Chart Detail,0021400155,275,200794,Paul Millsap,1610612737,Atlanta Hawks,3,10,21,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,6,1,1
Shot Chart Detail,0021400155,314,200794,Paul Millsap,1610612737,Atlanta Hawks,3,5,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-163,69,1,1
Shot Chart Detail,0021400155,318,200794,Paul Millsap,1610612737,Atlanta Hawks,3,4,57,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,94,132,1,0
Shot Chart Detail,0021400155,468,200794,Paul Millsap,1610612737,Atlanta Hawks,4,2,54,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-153,205,1,1
Shot Chart Detail,0021400155,495,200794,Paul Millsap,1610612737,Atlanta Hawks,4,1,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-16,255,1,0
Shot Chart Detail,0021400174,9,200794,Paul Millsap,1610612737,Atlanta Hawks,1,10,22,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-86,189,1,1
Shot Chart Detail,0021400174,37,200794,Paul Millsap,1610612737,Atlanta Hawks,1,8,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,132,219,1,0
Shot Chart Detail,0021400174,82,200794,Paul Millsap,1610612737,Atlanta Hawks,1,3,58,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
Shot Chart Detail,0021400174,94,200794,Paul Millsap,1610612737,Atlanta Hawks,1,2,53,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,185,91,1,1
Shot Chart Detail,0021400174,96,200794,Paul Millsap,1610612737,Atlanta Hawks,1,2,18,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-2,184,1,1
Shot Chart Detail,0021400174,201,200794,Paul Millsap,1610612737,Atlanta Hawks,2,4,40,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,181,11,1,0
Shot Chart Detail,0021400174,230,200794,Paul Millsap,1610612737,Atlanta Hawks,2,2,9,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,-2,1,0
Shot Chart Detail,0021400174,346,200794,Paul Millsap,1610612737,Atlanta Hawks,3,3,31,Missed Shot,Driving Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,2,53,1,0
Shot Chart Detail,0021400174,350,200794,Paul Millsap,1610612737,Atlanta Hawks,3,3,0,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,225,48,1,0
Shot Chart Detail,0021400174,358,200794,Paul Millsap,1610612737,Atlanta Hawks,3,1,47,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,9,1,0
Shot Chart Detail,0021400174,453,200794,Paul Millsap,1610612737,Atlanta Hawks,4,5,54,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,0,1,1
Shot Chart Detail,0021400174,498,200794,Paul Millsap,1610612737,Atlanta Hawks,4,1,59,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,94,168,1,0
Shot Chart Detail,0021400205,6,200794,Paul Millsap,1610612737,Atlanta Hawks,1,10,58,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,10,44,1,0
Shot Chart Detail,0021400205,197,200794,Paul Millsap,1610612737,Atlanta Hawks,1,4,46,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-21,32,1,1
Shot Chart Detail,0021400205,96,200794,Paul Millsap,1610612737,Atlanta Hawks,1,3,31,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-30,48,1,1
Shot Chart Detail,0021400205,105,200794,Paul Millsap,1610612737,Atlanta Hawks,1,2,34,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,17,1,1
Shot Chart Detail,0021400205,226,200794,Paul Millsap,1610612737,Atlanta Hawks,2,3,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,47,257,1,0
Shot Chart Detail,0021400205,245,200794,Paul Millsap,1610612737,Atlanta Hawks,2,1,36,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,12,55,1,0
Shot Chart Detail,0021400205,292,200794,Paul Millsap,1610612737,Atlanta Hawks,3,9,15,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,173,71,1,0
Shot Chart Detail,0021400205,322,200794,Paul Millsap,1610612737,Atlanta Hawks,3,6,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,206,197,1,1
Shot Chart Detail,0021400205,330,200794,Paul Millsap,1610612737,Atlanta Hawks,3,6,11,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,166,28,1,0
Shot Chart Detail,0021400205,463,200794,Paul Millsap,1610612737,Atlanta Hawks,4,5,52,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-30,8,1,0
Shot Chart Detail,0021400205,465,200794,Paul Millsap,1610612737,Atlanta Hawks,4,5,50,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,9,1,1
Shot Chart Detail,0021400205,505,200794,Paul Millsap,1610612737,Atlanta Hawks,4,3,34,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-134,15,1,0
Shot Chart Detail,0021400205,519,200794,Paul Millsap,1610612737,Atlanta Hawks,4,2,25,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,15,1,1
Shot Chart Detail,0021400205,551,200794,Paul Millsap,1610612737,Atlanta Hawks,4,0,34,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,81,67,1,1
Shot Chart Detail,0021400215,21,200794,Paul Millsap,1610612737,Atlanta Hawks,1,11,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-212,150,1,0
Shot Chart Detail,0021400215,6,200794,Paul Millsap,1610612737,Atlanta Hawks,1,7,39,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,3,1,1
Shot Chart Detail,0021400215,27,200794,Paul Millsap,1610612737,Atlanta Hawks,1,6,42,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,13,56,1,1
Shot Chart Detail,0021400215,35,200794,Paul Millsap,1610612737,Atlanta Hawks,1,5,42,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,15,1,0
Shot Chart Detail,0021400215,270,200794,Paul Millsap,1610612737,Atlanta Hawks,3,11,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-19,255,1,0
Shot Chart Detail,0021400215,323,200794,Paul Millsap,1610612737,Atlanta Hawks,3,5,56,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
Shot Chart Detail,0021400215,393,200794,Paul Millsap,1610612737,Atlanta Hawks,3,0,57,Missed Shot,Driving Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,4,47,1,0
Shot Chart Detail,0021400215,405,200794,Paul Millsap,1610612737,Atlanta Hawks,4,11,38,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,20,1,0
Shot Chart Detail,0021400215,572,200794,Paul Millsap,1610612737,Atlanta Hawks,4,0,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,48,247,1,0
Shot Chart Detail,0021400225,11,200794,Paul Millsap,1610612737,Atlanta Hawks,1,10,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,179,31,1,0
Shot Chart Detail,0021400225,24,200794,Paul Millsap,1610612737,Atlanta Hawks,1,7,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,157,200,1,0
Shot Chart Detail,0021400225,117,200794,Paul Millsap,1610612737,Atlanta Hawks,2,10,50,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,6,1,1
Shot Chart Detail,0021400225,132,200794,Paul Millsap,1610612737,Atlanta Hawks,2,9,23,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,9,1,1
Shot Chart Detail,0021400225,140,200794,Paul Millsap,1610612737,Atlanta Hawks,2,8,46,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,17,1,0
Shot Chart Detail,0021400225,152,200794,Paul Millsap,1610612737,Atlanta Hawks,2,7,48,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,6,1,1
Shot Chart Detail,0021400225,326,200794,Paul Millsap,1610612737,Atlanta Hawks,3,3,19,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
Shot Chart Detail,0021400225,428,200794,Paul Millsap,1610612737,Atlanta Hawks,4,5,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-163,71,1,0
Shot Chart Detail,0021400225,459,200794,Paul Millsap,1610612737,Atlanta Hawks,4,2,31,Made Shot,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
Shot Chart Detail,0021400237,25,200794,Paul Millsap,1610612737,Atlanta Hawks,1,9,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,17,1,1
Shot Chart Detail,0021400237,57,200794,Paul Millsap,1610612737,Atlanta Hawks,1,5,24,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,23,55,1,1
Shot Chart Detail,0021400237,73,200794,Paul Millsap,1610612737,Atlanta Hawks,1,3,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,72,184,1,0
Shot Chart Detail,0021400237,83,200794,Paul Millsap,1610612737,Atlanta Hawks,1,2,30,Made Shot,Driving Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,37,31,1,1
Shot Chart Detail,0021400237,88,200794,Paul Millsap,1610612737,Atlanta Hawks,1,2,2,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,7,1,0
Shot Chart Detail,0021400237,197,200794,Paul Millsap,1610612737,Atlanta Hawks,2,4,58,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,6,66,1,1
Shot Chart Detail,0021400237,214,200794,Paul Millsap,1610612737,Atlanta Hawks,2,2,31,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,7,1,1
Shot Chart Detail,0021400237,227,200794,Paul Millsap,1610612737,Atlanta Hawks,2,1,22,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,6,1,1
Shot Chart Detail,0021400237,303,200794,Paul Millsap,1610612737,Atlanta Hawks,3,5,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,195,178,1,0
Shot Chart Detail,0021400237,328,200794,Paul Millsap,1610612737,Atlanta Hawks,3,3,38,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,6,1,1
Shot Chart Detail,0021400254,5,200794,Paul Millsap,1610612737,Atlanta Hawks,1,11,21,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,9,1,1
Shot Chart Detail,0021400254,39,200794,Paul Millsap,1610612737,Atlanta Hawks,1,7,36,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-93,127,1,0
Shot Chart Detail,0021400254,48,200794,Paul Millsap,1610612737,Atlanta Hawks,1,6,21,Missed Shot,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,0
Shot Chart Detail,0021400254,197,200794,Paul Millsap,1610612737,Atlanta Hawks,2,4,58,Made Shot,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
Shot Chart Detail,0021400254,214,200794,Paul Millsap,1610612737,Atlanta Hawks,2,3,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,77,244,1,0
Shot Chart Detail,0021400254,221,200794,Paul Millsap,1610612737,Atlanta Hawks,2,2,53,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,14,1,1
Shot Chart Detail,0021400254,282,200794,Paul Millsap,1610612737,Atlanta Hawks,3,8,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,92,235,1,0
Shot Chart Detail,0021400254,285,200794,Paul Millsap,1610612737,Atlanta Hawks,3,8,21,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,4,1,1
Shot Chart Detail,0021400254,378,200794,Paul Millsap,1610612737,Atlanta Hawks,3,0,30,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,9,53,1,1
Shot Chart Detail,0021400254,380,200794,Paul Millsap,1610612737,Atlanta Hawks,3,0,2,Missed Shot,Driving Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,34,31,1,0
Shot Chart Detail,0021400254,400,200794,Paul Millsap,1610612737,Atlanta Hawks,4,10,8,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-5,64,1,1
Shot Chart Detail,0021400254,417,200794,Paul Millsap,1610612737,Atlanta Hawks,4,8,9,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,10,104,1,0
Shot Chart Detail,0021400254,471,200794,Paul Millsap,1610612737,Atlanta Hawks,4,1,48,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,-196,99,1,0
Shot Chart Detail,0021400254,474,200794,Paul Millsap,1610612737,Atlanta Hawks,4,1,24,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-56,20,1,1
Shot Chart Detail,0021400254,492,200794,Paul Millsap,1610612737,Atlanta Hawks,4,0,25,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,67,118,1,0
Shot Chart Detail,0021400267,6,200794,Paul Millsap,1610612737,Atlanta Hawks,1,11,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,89,14,1,0
Shot Chart Detail,0021400267,49,200794,Paul Millsap,1610612737,Atlanta Hawks,1,6,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,72,235,1,1
Shot Chart Detail,0021400267,170,200794,Paul Millsap,1610612737,Atlanta Hawks,2,5,52,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,36,14,1,1
Shot Chart Detail,0021400267,197,200794,Paul Millsap,1610612737,Atlanta Hawks,2,3,20,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,1,1,1
Shot Chart Detail,0021400267,213,200794,Paul Millsap,1610612737,Atlanta Hawks,2,2,16,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-89,-3,1,0
Shot Chart Detail,0021400267,321,200794,Paul Millsap,1610612737,Atlanta Hawks,3,6,10,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,11,1,1
Shot Chart Detail,0021400267,323,200794,Paul Millsap,1610612737,Atlanta Hawks,3,5,31,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,7,52,1,1
Shot Chart Detail,0021400267,337,200794,Paul Millsap,1610612737,Atlanta Hawks,3,4,28,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,6,129,1,1
Shot Chart Detail,0021400267,424,200794,Paul Millsap,1610612737,Atlanta Hawks,4,7,48,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,0,1,0
Shot Chart Detail,0021400267,491,200794,Paul Millsap,1610612737,Atlanta Hawks,4,2,39,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-68,36,1,0
Shot Chart Detail,0021400267,494,200794,Paul Millsap,1610612737,Atlanta Hawks,4,2,10,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,6,97,1,0
Shot Chart Detail,0021400267,498,200794,Paul Millsap,1610612737,Atlanta Hawks,4,1,18,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,0,172,1,0
Shot Chart Detail,0021400280,18,200794,Paul Millsap,1610612737,Atlanta Hawks,1,9,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-5,260,1,1
Shot Chart Detail,0021400280,23,200794,Paul Millsap,1610612737,Atlanta Hawks,1,8,8,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,56,1,0
Shot Chart Detail,0021400280,44,200794,Paul Millsap,1610612737,Atlanta Hawks,1,5,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,0,249,1,0
Shot Chart Detail,0021400280,57,200794,Paul Millsap,1610612737,Atlanta Hawks,1,4,21,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-15,63,1,1
Shot Chart Detail,0021400280,179,200794,Paul Millsap,1610612737,Atlanta Hawks,2,5,20,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,236,7,1,1
Shot Chart Detail,0021400280,189,200794,Paul Millsap,1610612737,Atlanta Hawks,2,4,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,146,200,1,0
Shot Chart Detail,0021400280,287,200794,Paul Millsap,1610612737,Atlanta Hawks,3,7,2,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
Shot Chart Detail,0021400280,305,200794,Paul Millsap,1610612737,Atlanta Hawks,3,4,49,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-163,11,1,1
Shot Chart Detail,0021400280,322,200794,Paul Millsap,1610612737,Atlanta Hawks,3,3,25,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,16,-160,0,1,0
Shot Chart Detail,0021400280,324,200794,Paul Millsap,1610612737,Atlanta Hawks,3,3,12,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-16,181,1,1
Shot Chart Detail,0021400295,4,200794,Paul Millsap,1610612737,Atlanta Hawks,1,11,34,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,136,140,1,0
Shot Chart Detail,0021400295,7,200794,Paul Millsap,1610612737,Atlanta Hawks,1,11,12,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,9,1,0
Shot Chart Detail,0021400295,19,200794,Paul Millsap,1610612737,Atlanta Hawks,1,9,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,64,244,1,1
Shot Chart Detail,0021400295,71,200794,Paul Millsap,1610612737,Atlanta Hawks,1,3,47,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,9,1,0
Shot Chart Detail,0021400295,85,200794,Paul Millsap,1610612737,Atlanta Hawks,1,3,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,28,249,1,0
Shot Chart Detail,0021400295,232,200794,Paul Millsap,1610612737,Atlanta Hawks,2,2,44,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,24,101,1,0
Shot Chart Detail,0021400295,284,200794,Paul Millsap,1610612737,Atlanta Hawks,3,11,37,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,228,39,1,1
Shot Chart Detail,0021400295,312,200794,Paul Millsap,1610612737,Atlanta Hawks,3,9,13,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,2,71,1,0
Shot Chart Detail,0021400295,330,200794,Paul Millsap,1610612737,Atlanta Hawks,3,7,28,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,17,1,1
Shot Chart Detail,0021400295,383,200794,Paul Millsap,1610612737,Atlanta Hawks,3,3,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,119,220,1,1
Shot Chart Detail,0021400295,409,200794,Paul Millsap,1610612737,Atlanta Hawks,3,0,32,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,26,1,1
Shot Chart Detail,0021400295,493,200794,Paul Millsap,1610612737,Atlanta Hawks,4,5,3,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,152,39,1,0
Shot Chart Detail,0021400295,526,200794,Paul Millsap,1610612737,Atlanta Hawks,4,1,42,Made Shot,Driving Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,83,33,1,1
Shot Chart Detail,0021400301,35,200794,Paul Millsap,1610612737,Atlanta Hawks,1,6,23,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,-5,1,0
Shot Chart Detail,0021400301,76,200794,Paul Millsap,1610612737,Atlanta Hawks,1,2,54,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,3,1,0
Shot Chart Detail,0021400301,277,200794,Paul Millsap,1610612737,Atlanta Hawks,3,7,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,157,203,1,0
Shot Chart Detail,0021400301,286,200794,Paul Millsap,1610612737,Atlanta Hawks,3,6,41,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,34,17,1,0
Shot Chart Detail,0021400301,344,200794,Paul Millsap,1610612737,Atlanta Hawks,3,0,49,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
Shot Chart Detail,0021400301,406,200794,Paul Millsap,1610612737,Atlanta Hawks,4,7,5,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,3,1,1
Shot Chart Detail,0021400319,2,200794,Paul Millsap,1610612737,Atlanta Hawks,1,11,47,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-19,6,1,0
Shot Chart Detail,0021400319,30,200794,Paul Millsap,1610612737,Atlanta Hawks,1,8,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-116,214,1,0
Shot Chart Detail,0021400319,42,200794,Paul Millsap,1610612737,Atlanta Hawks,1,6,51,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
Shot Chart Detail,0021400319,59,200794,Paul Millsap,1610612737,Atlanta Hawks,1,4,22,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-112,17,1,0
Shot Chart Detail,0021400319,112,200794,Paul Millsap,1610612737,Atlanta Hawks,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,226,17,1,0
Shot Chart Detail,0021400319,192,200794,Paul Millsap,1610612737,Atlanta Hawks,2,4,14,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,4,1,1
Shot Chart Detail,0021400319,198,200794,Paul Millsap,1610612737,Atlanta Hawks,2,3,35,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-147,12,1,0
